DNMT3L	1384
DNPEP	3825
DNPH1	654
DNTT	1934
DNTTIP1	1264
DNTTIP2	5896
DOC2A	2013
DOC2B	12124
DOCK1	6840
DOCK10	7286
DOCK11	6719
DOCK2	6069
DOCK3	9069
DOCK4	8353
DOCK5	10246
DOCK6	6430
DOCK7	7233
DOCK8	7448
DOCK9	7631
DOHH	1763
DOK1	1918
DOK2	1766
DOK3	3588
DOK4	2806
DOK5	1965
DOK6	9057
DOK7	2566
DOLK	2074
DOLPP1	2169
DONSON	2500
DOP1A	7957
DOP1B	7746
DOT1L	7652
DPAGT1	1913
DPCD	819
DPEP1	1631
DPEP2	1728
DPEP2NB	1185
DPEP3	1688
DPF1	2301
DPF2	3714
DPF3	11413
DPH1	2646
DPH2	2466
DPH3	4019
DPH5	1768
DPH6	2098
DPH7	2302
DPM1	1054
DPM2	912
DPM3	396
DPP10	5964
DPP3	2660
DPP4	3573
DPP6	5210
DPP7	1601
DPP8	7281
DPP9	4273
DPPA2	1383
DPPA3	1100
DPPA4	2788
DPPA5	659
DPRX	648
DPT	1719
DPY19L1	5030
DPY19L2	3976
DPY19L3	5978
DPY19L4	6197
DPY30	688
DPYD	4423
DPYS	2122
DPYSL2	4798
DPYSL3	5492
DPYSL4	2664
DPYSL5	5178
DQX1	2584
DR1	10124
DRAM1	3279
DRAM2	2098
DRAP1	822
DRAXIN	7365
DRC1	2487
DRC3	2031
DRC7	3387
DRD1	4031
DRD2	2808
DRD3	2770
DRD4	2798
DRD5	2376
DRG1	1665
DRG2	1900
DRGX	3078
DRICH1	1300
DROSHA	5416
DRP2	7282
DSC1	4225
DSC2	12331
DSC3	7583
DSCAM	8571
DSCAML1	6855
DSCC1	2198
DSE	10621
DSEL	18532
DSG1	7191
DSG2	5697
DSG3	5579
DSG4	4572
DSN1	2181
DSP	9697
DSPP	4331
DST	24709
DSTN	3405
DSTYK	8010
DTD1	3953
DTD2	2713
DTHD1	6551
DTL	4409
DTNA	6572
DTNB	2417
DTNBP1	1383
DTWD1	13699
DTWD2	5776
DTX1	3908
DTX2	3676
DTX3	2028
DTX3L	5768
DTX4	6003
DTYMK	1051
DUOX1	5483
DUOX2	6361
DUOXA1	3102
DUOXA2	1755
DUS1L	2233
DUS2	1982
DUS3L	2038
DUS4L	4532
DUSP1	2013
DUSP10	2589
DUSP11	1639
DUSP12	1330
DUSP13	1320
DUSP14	2948
DUSP15	1224
DUSP16	13322
DUSP18	3050
DUSP19	5191
DUSP2	1685
DUSP21	868
DUSP22	3075
DUSP23	797
DUSP26	1754
DUSP28	4648
DUSP29	2205
DUSP3	4095
DUSP4	5553
DUSP5	2477
DUSP6	3627
DUSP7	3361
DUSP8	14472
DUSP9	2434
DUT	2141
DUX4	3420
DUXA	1048
DUXB	1117
DVL1	3305
DVL2	2989
DVL3	5269
DXO	8814
DYDC1	638
DYDC2	1863
DYM	10144
DYNAP	1941
DYNC1H1	19940
DYNC1I1	2947
DYNC1I2	4354
DYNC1LI1	2485
DYNC1LI2	4326
DYNC2H1	13683
DYNC2I1	3789
DYNC2I2	1823
DYNC2LI1	1399
DYNLL1	663
DYNLL2	6807
DYNLRB1	662
DYNLRB2	628
DYNLT1	730
DYNLT2	1574
DYNLT2B	625
DYNLT3	2151
DYNLT4	869
DYNLT5	2262
DYRK1A	17024
DYRK1B	4992
DYRK2	8888
DYRK3	8128
DYRK4	2065
DYSF	6775
DYTN	2051
DZANK1	3410
DZIP1	7491
DZIP1L	3492
DZIP3	5304
E2F1	2690
E2F2	10392
E2F3	5036
E2F4	2110
E2F5	1964
E2F6	3230
E2F7	5725
E2F8	3706
E4F1	2548
EAF1	4447
EAF2	998
EAPP	1303
EARS2	5196
EBAG9	2383
EBF1	5405
EBF2	5166
EBF3	5106
EBF4	2911
EBI3	1158
EBLN1	1777
EBLN2	1679
EBNA1BP2	1352
EBP	1125
EBPL	977
ECD	3006
ECE1	5067
ECE2	3223
ECEL1	2871
ECH1	2400
ECHDC1	2339
ECHDC2	1556
ECHDC3	1633
ECHS1	1277
ECI1	1507
ECI2	1368
ECM1	2046
ECM2	3185
ECPAS	7215
ECRG4	753
ECSCR	1031
ECSIT	1647
ECT2	4136
ECT2L	4507
EDA	5235
EDA2R	3455
EDAR	4062
EDARADD	3088
EDC3	3744
EDC4	4767
EDDM13	879
EDDM3A	932
EDDM3B	919
EDEM1	6113
EDEM2	1884
EDEM3	6837
EDF1	662
EDIL3	4814
EDN1	2035
EDN2	1253
EDN3	2452
EDNRA	3970
EDNRB	4300
EDRF1	4483
EEA1	9839
EED	2088
EEF1A1	3512
EEF1A2	1773
EEF1AKMT1	1054
EEF1AKMT2	3599
EEF1AKMT3	2687
EEF1AKMT4	975
EEF1AKNMT	3368
EEF1B2	1616
EEF1D	4180
EEF1E1	1047
EEF1G	1446
EEF2	3158
EEF2K	14795
EEF2KMT	2397
EEFSEC	4410
EEPD1	4655
EFCAB1	2104
EFCAB10	737
EFCAB11	3136
EFCAB12	2139
EFCAB13	3957
EFCAB14	5817
EFCAB2	1418
EFCAB3	1546
EFCAB5	5103
EFCAB6	4863
EFCAB7	2178
EFCAB8	4197
EFCAB9	704
EFCC1	3019
EFEMP1	2708
EFEMP2	1934
EFHB	2860
EFHC1	6849
EFHC2	3257
EFHD1	1878
EFHD2	2422
EFL1	3643
EFNA1	1552
EFNA2	2424
EFNA3	1817
EFNA4	1254
EFNA5	5372
EFNB1	3303
EFNB2	4995
EFNB3	3216
EFR3A	5433
EFR3B	7486
EFS	2653
EFTUD2	4326
EGF	6388
EGFL6	2403
EGFL7	1759
EGFL8	9083
EGFLAM	4720
EGFR	9905
EGLN1	4335
EGLN2	2100
EGLN3	2706
EGR1	3137
EGR2	2979
EGR3	4514
EGR4	2220
EHBP1	5105
EHBP1L1	5170
EHD1	4453
EHD2	3506
EHD3	4825
EHD4	6401
EHF	5399
EHHADH	3801
EHMT1	5095
EHMT2	27894
EI24	2191
EID1	2040
EID2	1455
EID2B	1866
EID3	1467
EIF1	2338
EIF1AD	2916
EIF1AX	4414
EIF1AY	1339
EIF1B	987
EIF2A	3879
EIF2AK1	4411
EIF2AK2	9975
EIF2AK3	4536
EIF2AK4	5538
EIF2B1	2397
EIF2B2	4304
EIF2B3	1900
EIF2B4	1644
EIF2B5	2562
EIF2D	2011
EIF2S1	4154
EIF2S2	2556
EIF2S3	3457
EIF2S3B	2636
EIF3A	6659
EIF3B	3096
EIF3C	2910
EIF3CL	2913
EIF3D	1880
EIF3E	2022
EIF3F	6920
EIF3G	1103
EIF3H	3961
EIF3I	1919
EIF3J	2479
EIF3K	1544
EIF3L	2669
EIF3M	5047
EIF4A1	1758
EIF4A2	1886
EIF4A3	2524
EIF4B	3856
EIF4E	2427
EIF4E1B	1984
EIF4E2	967
EIF4E3	9978
EIF4EBP1	827
EIF4EBP2	7491
EIF4EBP3	693
EIF4ENIF1	3647
EIF4G1	5405
EIF4G2	3794
EIF4G3	6397
EIF4H	2563
EIF5	5710
EIF5A	1264
EIF5A2	5534
EIF5AL1	3908
EIF5B	5741
EIF6	1069
EIPR1	1657
ELAC1	2211
ELAC2	3767
ELANE	1818
ELAPOR1	6880
ELAPOR2	6796
ELAVL1	6054
ELAVL2	3983
ELAVL3	4742
ELAVL4	3965
ELF1	3678
ELF2	4003
ELF3	3104
ELF4	5140
ELF5	2317
ELFN1	3976
ELFN2	8370
ELK1	2876
ELK3	4201
ELK4	10288
ELL	3970
ELL2	5826
ELL3	1755
ELMO1	5092
ELMO2	3666
ELMO3	2486
ELMOD1	2935
ELMOD2	4399
ELMOD3	2364
ELN	3397
ELOA	4838
ELOA2	3095
ELOB	974
ELOC	2015
ELOF1	1010
ELOVL1	1466
ELOVL2	3988
ELOVL3	1400
ELOVL4	3013
ELOVL5	2765
ELOVL6	6570
ELOVL7	3874
ELP1	5913
ELP2	8432
ELP3	3148
ELP4	8093
ELP5	1491
ELP6	1352
ELSPBP1	1079
EMB	4202
EMC1	6640
EMC10	9439
EMC2	3527
EMC3	2353
EMC4	1019
EMC6	656
EMC7	1069
EMC8	1966
EMC9	1676
EMCN	3966
EMD	1281
EME1	2330
EME2	7022
EMG1	4873
EMID1	2128
EMILIN1	3890
EMILIN2	5944
EMILIN3	3791
EML1	4460
EML2	2234
EML3	3266
EML4	5546
EML5	9771
EML6	8436
EMP1	5913
EMP2	5097
EMP3	649
EMSY	7049
EMX1	2144
EMX2	2595
EN1	2427
EN2	3395
ENAH	13092
ENAM	5679
ENC1	4821
ENDOD1	4651
ENDOG	1145
ENDOU	2378
ENDOV	2820
ENG	2946
ENGASE	4603
ENHO	1028
ENKD1	1565
ENKUR	3378
ENO1	1781
ENO2	2294
ENO3	1453
ENO4	2878
ENOPH1	2083
ENOSF1	5362
ENOX1	3397
ENOX2	5126
ENPEP	6861
ENPP1	7438
ENPP2	3086
ENPP3	3165
ENPP4	4644
ENPP5	3845
ENPP6	3848
ENPP7	2016
ENSA	1227
ENTHD1	2680
ENTPD1	12493
ENTPD2	2102
ENTPD3	2916
ENTPD4	5803
ENTPD5	5261
ENTPD6	4104
ENTPD7	8548
ENTPD8	2130
ENTR1	2391
ENY2	2901
EOGT	4443
EOLA1	2407
EOLA2	1333
EOMES	3264
EP300	8779
EP400	12289
EPAS1	5155
EPB41	6031
EPB41L1	6276
EPB41L2	4380
EPB41L3	4459
EPB41L4A	4670
EPB41L4B	5896
EPB41L5	6556
EPB42	2344
EPC1	3997
EPC2	3883
EPCAM	1547
EPDR1	2515
EPG5	12688
EPGN	2681
EPHA1	6620
EPHA10	5477
EPHA2	3946
EPHA3	5712
EPHA4	6362
EPHA5	8345
EPHA6	16254
EPHA7	6621
EPHA8	5019
EPHB1	4674
EPHB2	11035
EPHB3	4234
EPHB4	4353
EPHB6	7996
EPHX1	1635
EPHX2	2776
EPHX3	1838
EPHX4	1436
EPM2A	3129
EPM2AIP1	8089
EPN1	16219
EPN2	4846
EPN3	3879
EPO	1662
EPOP	6510
EPOR	2411
EPPIN	1964
EPPK1	16005
EPRS1	4862
EPS15	5163
EPS15L1	3216
EPS8	3901
EPS8L1	15826
EPS8L2	3030
EPS8L3	2219
EPSTI1	3106
EPX	2719
EPYC	1482
EQTN	1049
ERAL1	1841
ERAP1	4841
ERAP2	5131
ERAS	826
ERBB2	4557
ERBB3	5615
ERBB4	12097
ERBIN	8544
ERC1	10515
ERC2	6239
ERCC1	3379
ERCC2	4108
ERCC3	2718
ERCC4	6764
ERCC5	3888
ERCC6	9001
ERCC6L	4218
ERCC6L2	10245
ERCC8	9414
EREG	4615
ERF	2672
ERFE	2939
ERFL	2012
ERG	4904
ERG28	2320
ERGIC1	2903
ERGIC2	5033
ERGIC3	1302
ERH	791
ERI1	9040
ERI2	3502
ERI3	1733
ERICH1	1798
ERICH2	1698
ERICH3	7201
ERICH4	948
ERICH5	1503
ERICH6	2021
ERICH6B	2424
ERLEC1	2446
ERLIN1	3487
ERLIN2	5387
ERMAP	3440
ERMARD	4320
ERMN	3677
ERMP1	5377
ERN1	7895
ERN2	3337
ERO1A	5139
ERO1B	4994
ERP27	1547
ERP29	1623
ERP44	4808
ERRFI1	3097
ERV3-1	3206
ERVFRD-1	3191
ERVH48-1	2774
ERVMER34-1	3614
ERVV-1	2203
ERVV-2	3033
ERVW-1	2794
ESAM	1829
ESCO1	4488
ESCO2	3754
ESD	1121
ESF1	3188
ESM1	2096
ESPL1	6618
ESPN	3543
ESPNL	4653
ESR1	6327
ESR2	6842
ESRP1	3768
ESRP2	3429
ESRRA	2274
ESRRB	5009
ESRRG	5195
ESS2	5359
ESX1	1495
ESYT1	4180
ESYT2	5902
ESYT3	5915
ETAA1	4948
ETDA	632
ETDB	681
ETDC	180
ETF1	3682
ETFA	2289
ETFB	872
ETFBKMT	6128
ETFDH	3111
ETFRF1	1242
ETHE1	920
ETNK1	7063
ETNK2	2475
ETNPPL	2086
ETS1	5139
ETS2	3668
ETV1	6459
ETV2	1487
ETV3	5282
ETV3L	1977
ETV4	2335
ETV5	4082
ETV6	6144
ETV7	1605
EVA1A	1828
EVA1B	980
EVA1C	1671
EVC	6427
EVC2	4382
EVI2A	2742
EVI2B	1937
EVI5	7795
EVI5L	3903
EVL	1834
EVPL	6468
EVPLL	3958
EVX1	2858
EVX2	4252
EWSR1	2400
EXD1	3254
EXD2	5009
EXD3	2781
EXO1	3449
EXO5	1899
EXOC1	3592
EXOC1L	894
EXOC2	4456
EXOC3	2801
EXOC3L1	2429
EXOC3L2	3191
EXOC3L4	2637
EXOC4	4182
EXOC5	10486
EXOC6	3564
EXOC6B	5910
EXOC7	4782
EXOC8	5100
EXOG	3076
EXOSC1	1145
EXOSC10	2796
EXOSC2	2012
EXOSC3	1813
EXOSC4	842
EXOSC5	998
EXOSC6	5163
EXOSC7	1042
EXOSC8	1166
EXOSC9	1587
EXPH5	10304
EXT1	8243
EXT2	10037
EXTL1	4020
EXTL2	2825
EXTL3	8221
EYA1	4163
EYA2	2483
EYA3	5999
EYA4	5701
EYS	10590
EZH1	4633
EZH2	2654
EZHIP	1896
EZR	3052
F10	1536
F11	3053
F11R	4639
F12	2036
F13A1	3828
F13B	2660
F2	1990
F2R	3727
F2RL1	2861
F2RL2	3398
F2RL3	3334
F3	2298
F5	9132
F7	3063
F8	9032
F8A1	1707
F8A2	1707
F8A3	1707
F9	2800
FA2H	2405
FAAH	2042
FAAH2	1980
FAAP100	3597
FAAP20	727
FAAP24	2313
FABP1	501
FABP12	629
FABP2	2226
FABP3	1097
FABP4	911
FABP5	676
FABP6	496
FABP7	785
FABP9	585
FADD	1708
FADS1	4364
FADS2	3091
FADS3	1790
FADS6	2174
FAF1	6821
FAF2	4485
FAH	1456
FAHD1	1705
FAHD2A	4775
FAHD2B	1431
FAIM	1086
FAIM2	4667
FAM102A	4617
FAM102B	5584
FAM104A	2876
FAM104B	563
FAM107A	2994
FAM107B	3788
FAM110A	1807
FAM110B	3349
FAM110C	3880
FAM110D	2799
FAM111A	3989
FAM111B	3506
FAM114A1	4060
FAM114A2	4414
FAM117A	2329
FAM117B	5982
FAM118A	2883
FAM118B	2016
FAM120A	5160
FAM120AOS	5922
FAM120B	10310
FAM120C	8056
FAM124A	4728
FAM124B	2582
FAM126A	13178
FAM126B	9503
FAM131A	2437
FAM131B	4343
FAM131C	1720
FAM133A	3179
FAM133B	2367
FAM135A	6215
FAM135B	7401
FAM136A	2107
FAM13A	5866
FAM13B	5579
FAM13C	3328
FAM149A	6015
FAM149B1	5455
FAM151A	1975
FAM151B	1586
FAM153A	1936
FAM153B	1966
FAM156A	3791
FAM156B	3757
FAM161A	3777
FAM161B	3992
FAM162A	3052
FAM162B	1032
FAM163A	2781
FAM163B	2778
FAM166A	1091
FAM166B	1054
FAM166C	718
FAM167A	8132
FAM167B	947
FAM168A	7192
FAM168B	5435
FAM169A	6125
FAM170A	1379
FAM170B	1414
FAM171A1	4182
FAM171A2	3138
FAM171B	5731
FAM172A	4684
FAM174A	1287
FAM174B	2604
FAM174C	870
FAM177A1	3053
FAM177B	1677
FAM178B	2698
FAM180A	1774
FAM180B	2806
FAM181A	3042
FAM181B	3925
FAM183A	536
FAM184A	4128
FAM184B	6731
FAM185A	2211
FAM186A	7255
FAM186B	2944
FAM187A	1958
FAM187B	1194
FAM189A1	14895
FAM189A2	2559
FAM189B	6380
FAM193A	5522
FAM193B	2968
FAM199X	7624
FAM200A	2468
FAM200B	4287
FAM204A	13898
FAM205A	4248
FAM205C	967
FAM207A	892
FAM209A	663
FAM209B	694
FAM20A	4688
FAM20B	5991
FAM20C	6002
FAM210A	4210
FAM210B	2987
FAM214A	4726
FAM214B	2998
FAM216A	1101
FAM216B	3274
FAM217A	2176
FAM217B	5086
FAM219A	3645
FAM219B	3275
FAM220A	2220
FAM221A	1403
FAM221B	3557
FAM222A	3685
FAM222B	4128
FAM227A	10087
FAM227B	3316
FAM228A	1824
FAM228B	1369
FAM229A	941
FAM229B	2551
FAM234A	2909
FAM234B	4711
FAM236A	422
FAM236B	465
FAM236C	463
FAM236D	463
FAM237A	1223
FAM237B	3375
FAM240A	1736
FAM240B	862
FAM240C	1216
FAM241A	8844
FAM241B	1073
FAM243A	961
FAM243B	961
FAM24A	687
FAM24B	728
FAM25A	357
FAM25C	352
FAM25G	352
FAM32A	1463
FAM3A	1793
FAM3B	1317
FAM3C	2455
FAM3D	1245
FAM43A	3155
FAM43B	2448
FAM47A	2563
FAM47B	2120
FAM47C	3299
FAM47E	1533
FAM50A	1337
FAM50B	1643
FAM53A	2848
FAM53B	5759
FAM53C	4143
FAM71A	2302
FAM71B	2515
FAM71C	1864
FAM71D	1751
FAM71E1	1375
FAM71E2	3191
FAM71F1	1710
FAM71F2	5727
FAM72A	2364
FAM72B	2396
FAM72C	2395
FAM72D	2423
FAM76A	3579
FAM76B	3932
FAM78A	3927
FAM78B	2481
FAM81A	3458
FAM81B	1542
FAM83A	3887
FAM83B	6244
FAM83C	3169
FAM83D	2370
FAM83E	4112
FAM83F	15561
FAM83G	5226
FAM83H	11264
FAM86B1	2403
FAM86B2	2518
FAM89A	1503
FAM89B	1251
FAM8A1	4726
FAM90A1	2516
FAM90A26	2014
FAM91A1	5529
FAM98A	2751
FAM98B	4388
FAM98C	1313
FAM9A	1519
FAM9B	2103
FAM9C	1077
FAN1	14547
FANCA	5452
FANCB	3017
FANCC	4592
FANCD2	5096
FANCD2OS	1087
FANCE	2576
FANCF	3291
FANCG	2556
FANCI	4733
FANCL	1658
FANCM	7131
FANK1	1271
FAP	2696
FAR1	5266
FAR2	3538
FARP1	10419
FARP2	4009
FARS2	1679
FARSA	1811
FARSB	6761
FAS	3696
FASLG	1805
FASN	8464
FASTK	1794
FASTKD1	4200
FASTKD2	6712
FASTKD3	2431
FASTKD5	2842
FAT1	14776
FAT2	14710
FAT3	23132
FAT4	17151
FATE1	1072
FAU	506
FAXC	11528
FAXDC2	2947
FBF1	4874
FBH1	3548
FBL	2250
FBLIM1	3314
FBLL1	1330
FBLN1	2904
FBLN2	4306
FBLN5	2625
FBLN7	2303
FBN1	11609
FBN2	10927
FBN3	9108
FBP1	1473
FBP2	1336
FBRS	5196
FBRSL1	4839
FBXL12	1873
FBXL13	2653
FBXL14	2527
FBXL15	1340
FBXL16	3519
FBXL17	5198
FBXL18	8270
FBXL19	4490
FBXL2	3827
FBXL20	10332
FBXL22	904
FBXL3	3506
FBXL4	8058
FBXL5	3488
FBXL6	3490
FBXL7	4580
FBXL8	1630
FBXO10	4702
FBXO11	4760
FBXO15	1675
FBXO16	1254
FBXO17	4436
FBXO2	1287
FBXO21	5976
FBXO22	10707
FBXO24	2259
FBXO25	10356
FBXO27	2315
FBXO28	5427
FBXO3	2403
FBXO30	9051
FBXO31	5953
FBXO32	6744
FBXO33	3771
FBXO34	3348
FBXO36	2813
FBXO38	4401
FBXO39	1685
FBXO4	1655
FBXO40	5669
FBXO41	7377
FBXO42	6227
FBXO43	3260
FBXO44	2928
FBXO45	5927
FBXO46	2993
FBXO47	2303
FBXO48	5699
FBXO5	2054
FBXO6	1444
FBXO7	2060
FBXO8	1980
FBXO9	4743
FBXW10	3401
FBXW11	4406
FBXW12	1647
FBXW2	9142
FBXW4	2394
FBXW5	2362
FBXW7	5639
FBXW8	4861
FBXW9	1727
FCAMR	2618
FCAR	29712
FCER1A	1073
FCER1G	590
FCER2	1585
FCF1	4341
FCGBP	29216
FCGR1A	1333
FCGR2A	2646
FCGR2B	2133
FCGR3A	2100
FCGR3B	2103
FCGRT	1511
FCHO1	3208
FCHO2	4921
FCHSD1	4319
FCHSD2	4710
FCMR	2962
FCN1	7588
FCN2	1062
FCN3	1032
FCRL1	3069
FCRL2	2589
FCRL3	4638
FCRL4	3466
FCRL5	5385
FCRL6	1966
FCRLA	2088
FCRLB	1996
FCSK	3907
FDCSP	513
FDFT1	4070
FDPS	1417
FDX1	3144
FDX2	1012
FDXACB1	2774
FDXR	1846
FECH	7689
FEM1A	9540
FEM1B	7177
FEM1C	5697
FEN1	2016
FER	12044
FER1L5	6438
FER1L6	6051
FERD3L	640
FERMT1	4637
FERMT2	3286
FERMT3	2499
FES	2737
FETUB	1721
FEV	1406
FEZ1	4583
FEZ2	1993
FEZF1	2435
FEZF2	2112
FFAR1	923
FFAR2	2177
FFAR3	1800
FFAR4	3605
FGA	2209
FGB	3641
FGD1	4343
FGD2	3037
FGD3	3246
FGD4	8465
FGD5	5903
FGD6	9291
FGF1	3748
FGF10	6113
FGF11	5156
FGF12	5353
FGF13	19575
FGF14	13071
FGF16	1666
FGF17	1320
FGF18	1998
FGF19	1821
FGF2	6652
FGF20	1840
FGF21	1347
FGF22	1329
FGF23	3002
FGF3	1540
FGF4	3165
FGF5	5313
FGF6	945
FGF7	5321
FGF8	1169
FGF9	4530
FGFBP1	1351
FGFBP2	1105
FGFBP3	2553
FGFR1	5697
FGFR1OP2	2932
FGFR2	4624
FGFR3	4301
FGFR4	3093
FGFRL1	3411
FGG	2072
FGGY	1873
FGL1	1237
FGL2	4256
FGR	2637
FH	1791
FHAD1	5542
FHDC1	6597
FHIP1A	11517
FHIP1B	3364
FHIP2A	5774
FHIP2B	4316
FHIT	3116
FHL1	2286
FHL2	1582
FHL3	1656
FHL5	3949
FHOD1	3813
FHOD3	5682
FIBCD1	3650
FIBIN	2976
FIBP	1361
FICD	3255
FIG4	3025
FIGLA	722
FIGN	9537
FIGNL1	3930
FIGNL2	4705
FILIP1	4636
FILIP1L	5635
FIP1L1	3396
FIS1	870
FITM1	3616
FITM2	4628
FIZ1	2645
FJX1	2406
FKBP10	2585
FKBP11	691
FKBP14	4978
FKBP15	8766
FKBP1A	1514
FKBP1B	925
FKBP2	574
FKBP3	1299
FKBP4	3715
FKBP5	3750
FKBP6	1699
FKBP7	2876
FKBP8	1761
FKBP9	3424
FKBPL	5368
FKRP	3411
FKTN	7455
FLACC1	2064
FLAD1	2189
FLCN	3667
FLG	12793
FLG2	9124
FLI1	3825
FLII	8362
FLJ44635	2267
FLNA	8507
FLNB	9441
FLNC	9159
FLOT1	13265
FLOT2	2668
FLRT1	4170
FLRT2	33681
FLRT3	4977
FLT1	7123
FLT3	3826
FLT3LG	1050
FLT4	5833
FLVCR1	5919
FLVCR2	3629
FLYWCH1	5043
FLYWCH2	990
FMC1	1014
FMN1	42387
FMN2	6429
FMNL1	4003
FMNL2	5630
FMNL3	12625
FMO1	2152
FMO2	5215
FMO3	2059
FMO4	2303
FMO5	2331
FMOD	2943
FMR1	4441
FMR1NB	1011
FN1	8390
FN3K	1393
FN3KRP	1822
FNBP1	5420
FNBP1L	4227
FNBP4	8070
FNDC1	6548
FNDC10	2124
FNDC11	1090
FNDC3A	6286
FNDC3B	8031
FNDC4	1612
FNDC5	2831
FNDC7	3090
FNDC8	1352
FNDC9	2083
FNIP1	6568
FNIP2	7038
FNTA	1667
FNTB	2711
FOCAD	5794
FOLH1	4110
FOLH1B	1974
FOLR1	930
FOLR2	1112
FOLR3	849
FOS	2104
FOSB	3775
FOSL1	1702
FOSL2	6713
FOXA1	3509
FOXA2	2538
FOXA3	1923
FOXB1	2871
FOXB2	1299
FOXC1	3983
FOXC2	2900
FOXD1	2512
FOXD2	2648
FOXD3	2562
FOXD4	2187
FOXD4L1	2067
FOXD4L3	2218
FOXD4L4	1251
FOXD4L5	3109
FOXD4L6	2247
FOXE1	3492
FOXE3	1768
FOXF1	3520
FOXF2	2451
FOXG1	3491
FOXH1	2017
FOXI1	2321
FOXI2	3264
FOXI3	2841
FOXJ1	2587
FOXJ2	5524
FOXJ3	5225
FOXK1	11194
FOXK2	5243
FOXL1	4930
FOXL2	2914
FOXL2NB	4094
FOXL3	702
FOXM1	3552
FOXN1	3521
FOXN2	5437
FOXN3	8021
FOXN4	3416
FOXO1	5779
FOXO3	7296
FOXO3B	5859
FOXO4	3644
FOXO6	5971
FOXP1	7177
FOXP2	6543
FOXP3	2264
FOXP4	5994
FOXQ1	2661
FOXR1	1970
FOXR2	2793
FOXRED1	1951
FOXRED2	4906
FOXS1	1302
FPGS	2284
FPGT	4692
FPR1	1298
FPR2	1938
FPR3	2627
FRA10AC1	3109
FRAS1	15871
FRAT1	2645
FRAT2	2233
FREM1	7566
FREM2	16122
FREM3	6729
FRG1	3912
FRG2	8340
FRG2B	2094
FRG2C	2033
FRK	13363
FRMD1	5770
FRMD3	5260
FRMD4A	6861
FRMD4B	6283
FRMD5	5051
FRMD6	4800
FRMD7	3203
FRMD8	3685
FRMPD1	5017
FRMPD2	4819
FRMPD3	7573
FRMPD4	8453
FRRS1	6971
FRRS1L	8155
FRS2	6768
FRS3	2174
FRY	12729
FRYL	11692
FRZB	2637
FSBP	5391
FSCB	3135
FSCN1	2784
FSCN2	1684
FSCN3	2137
FSD1	1833
FSD1L	7730
FSD2	6418
FSHB	1856
FSHR	2762
FSIP1	2816
FSIP2	20879
FST	2299
FSTL1	5682
FSTL3	2501
FSTL4	5396
FSTL5	4796
FTCD	3045
FTCDNL1	4310
FTH1	1203
FTHL17	809
FTL	871
FTMT	952
FTO	11573
FTSJ1	1899
FTSJ3	3551
FUBP1	6714
FUBP3	3153
FUCA1	2043
FUCA2	2385
FUNDC1	1054
FUNDC2	6297
FUOM	689
FURIN	4247
FUS	1824
FUT1	3425
FUT10	3549
FUT11	2071
FUT2	3116
FUT3	2217
FUT4	5975
FUT5	1988
FUT6	3326
FUT7	1662
FUT8	4249
FUT9	12793
FUZ	1728
FXN	6978
FXR1	8343
FXR2	2987
FXYD1	576
FXYD2	589
FXYD3	1378
FXYD4	779
FXYD5	878
FXYD6	1678
FXYD7	708
FYB1	4829
FYB2	3183
FYCO1	8514
FYN	3628
FYTTD1	6733
FZD1	6894
FZD10	3277
FZD2	3779
FZD3	13770
FZD4	7387
FZD5	7039
FZD6	3728
FZD7	4587
FZD8	4050
FZD9	2343
FZR1	5178
G0S2	876
G2E3	5770
G3BP1	10227
G3BP2	4321
G6PC1	4164
G6PC2	6060
G6PC3	1573
G6PD	2223
GAA	3751
GAB1	7774
GAB2	6110
GAB3	4745
GAB4	2630
GABARAP	1319
GABARAPL1	1883
GABARAPL2	974
GABBR1	31953
GABBR2	5499
GABPA	5226
GABPB1	4609
GABPB2	8807
GABRA1	4238
GABRA2	8520
GABRA3	3669
GABRA4	11147
GABRA5	2553
GABRA6	2450
GABRB1	1939
GABRB2	7266
GABRB3	5767
GABRD	1914
GABRE	3149
GABRG1	6758
GABRG2	3813
GABRG3	10862
GABRP	3304
GABRQ	6468
GABRR1	2742
GABRR2	4738
GABRR3	3113
GAD1	3279
GAD2	5391
GADD45A	1352
GADD45B	1371
GADD45G	1066
GADD45GIP1	1769
GADL1	3658
GAGE1	2993
GAGE10	558
GAGE12B	545
GAGE12C	561
GAGE12D	561
GAGE12E	560
GAGE12F	561
GAGE12G	561
GAGE12H	561
GAGE12J	561
GAGE13	561
GAGE2A	558
GAK	4461
GAL	749
GAL3ST1	1909
GAL3ST2	2749
GAL3ST3	3301
GAL3ST4	2405
GALC	3794
GALE	1516
GALK1	1397
GALK2	5176
GALM	2277
GALNS	2344
GALNT1	3970
GALNT10	5958
GALNT11	2739
GALNT12	2764
GALNT13	5657
GALNT14	2447
GALNT15	5057
GALNT16	4108
GALNT17	3909
GALNT18	2503
GALNT2	4423
GALNT3	3436
GALNT4	5385
GALNT5	10344
GALNT6	5307
GALNT7	4249
GALNT8	2321
GALNT9	2933
GALNTL5	1663
GALNTL6	4021
GALP	950
GALR1	10749
GALR2	1373
GALR3	1147
GALT	1756
GAMT	1110
GAN	15159
GANAB	3835
GANC	5553
GAP43	1498
GAPDH	1285
GAPDHS	1448
GAPT	3079
GAPVD1	9176
GAR1	1015
GAREM1	7434
GAREM2	4164
GARNL3	3552
GARRE1	11016
